Order_ID,Product_ID,Product_Line,Product_Category,Product_Group,Product_Name,Supplier_ID,Supplier_Name,Customer_ID,Customer_Name,Customer_Country,Customer_Gender,Customer_Age_Group,Customer_Age,Customer_Group,Customer_Type,Order_Type,Order_Date,Delivery_Date,Quantity,Total_Retail_Price,Profit,Days_To_Deliver
1235483277,240100100325,Sports,Assorted Sports Articles,Assorted Sports articles,Jeff's Hockey,1684,Magnifico Sports,4772,Gerard Michael,FR,M,31-45 years,33,Orion Club members,Club low activity,1,14APR2017,14APR2017,1,479.30,239.70,0
1236759648,240200200035,Sports,Golf,Golf Clothes,Eagle Pants with Cross Pocket,10225,HighPoint Trading,4837,Enrico Jeanson,IT,M,15-30 years,23,Orion Club Gold members,Gold low activity,1,18AUG2017,18AUG2017,2,196.00,117.40,0
1241852251,220100100103,Clothes & Shoes,Clothes,Eclipse Clothing,Big Guy Men's Classic Sock Size Iii Footbal,1303,Eclipse Inc,4863,Karsten Erkmann,DE,M,46-60 years,53,Orion Club members,Club low activity,1,01APR2019,01APR2019,1,11.10,5.45,0
1230914594,220200100016,Clothes & Shoes,Shoes,Eclipse Shoes,Atmosphere  Zoom Activity Women's Aerobic Sho,1303,Eclipse Inc,4868,Zoltán Stotz,DE,M,15-30 years,21,Orion Club members,Club medium activity,1,17JUN2015,17JUN2015,2,248.80,124.20,0
1231512220,230100500075,Outdoors,Outdoors,Outdoor Gear,Ht Legacy Curig I.A.Parca,772,AllSeasons Outdoor Clothing,4872,Chishu Alexandrou,GB,M,15-30 years,28,Orion Club members,Club medium activity,1,03OCT2015,03OCT2015,1,181.50,105.20,0
1242740777,240100300001,Sports,Assorted Sports Articles,Petanque - Boule,Boule Set 6-pack Lux,4514,Royal Darts Ltd,4877,Javier Ortiz Gracia,ES,M,15-30 years,23,Orion Club Gold members,Gold high activity,1,08JUL2019,08JUL2019,2,72.20,35.80,0
1231262805,240100100049,Sports,Assorted Sports Articles,Assorted Sports articles,Exel Sport Pc.Incl.Interface,17922,Bianco Trading S.A.,4910,Ángel Marcet,ES,M,61-75 years,63,Orion Club members,Club medium activity,1,19AUG2015,19AUG2015,2,452.00,226.10,0
1230888866,220200300145,Clothes & Shoes,Shoes,Tracker Shoes,Wm Trx Fg Liga Football Boots,2963,3Top Sports,4913,José María Posada,ES,M,31-45 years,38,Orion Club members,Club low activity,1,12JUN2015,12JUN2015,3,241.50,131.55,0
1239760341,220100100106,Clothes & Shoes,Clothes,Eclipse Clothing,Big Guy Men's Clima Fit Jacket XXL,1303,Eclipse Inc,4917,Horst Schneider,DE,M,61-75 years,63,Orion Club members,Club high activity,1,25JUL2018,25JUL2018,2,188.00,93.80,0
1232291245,220101100016,Clothes & Shoes,Clothes,Stockings & Socks,Hawkins Ru3 Protective Men's Running Socks,7650,Sockeye Sportswear Inc,4940,Morris Whitehead,GB,M,15-30 years,28,Orion Club Gold members,Gold medium activity,1,12FEB2016,12FEB2016,1,17.20,10.05,0
1233537112,240200100060,Sports,Golf,Golf,"Clubroller Golf Trolley, Black",2995,Van Dammeren International,4973,Frederick Arneja,US,M,61-75 years,63,Orion Club members,Club high activity,1,18AUG2016,18AUG2016,3,144.90,64.95,0
1239885314,240100100454,Sports,Assorted Sports Articles,Assorted Sports articles,Soccer Fan Children's Player Shorts,6071,SportsFan Products Ltd,4991,Hajo Ramstetter,DE,M,15-30 years,21,Orion Club members,Club medium activity,1,10AUG2018,10AUG2018,2,54.00,26.80,0
1231177788,220200100093,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Terra Train Shoes,1303,Eclipse Inc,4999,Susana Suárez de Peón Carbó,ES,F,46-60 years,53,Orion Club Gold members,Gold medium activity,1,04AUG2015,04AUG2015,2,200.80,100.20,0
1240255918,240100200003,Sports,Assorted Sports Articles,Darts,Aim4it 80% Tungsten 21 Gram,4514,Royal Darts Ltd,5013,Andrew Howson,GB,M,46-60 years,48,Orion Club Gold members,Gold low activity,1,25SEP2018,25SEP2018,1,32.40,18.75,0
1231158245,240100400010,Sports,Assorted Sports Articles,Skates,Plus Jr.Skates,3815,Roll-Over Inc,5017,Nyle Graham,US,M,15-30 years,21,Orion Club members,Club high activity,1,31JUL2015,31JUL2015,2,201.80,101.00,0
1240349923,220100100163,Clothes & Shoes,Clothes,Eclipse Clothing,Big Guy Men's Jacket,1303,Eclipse Inc,5031,Frank Asante,US,M,46-60 years,48,Orion Club Gold members,Gold high activity,1,06OCT2018,15OCT2018,1,65.70,32.75,9
1230139926,230100100046,Outdoors,Outdoors,Anoraks & Parkas,Gpv Jacket,772,AllSeasons Outdoor Clothing,5039,Authur Molyneux,US,M,31-45 years,43,Orion Club members,Club low activity,1,26JAN2015,26JAN2015,4,539.20,318.80,0
1242844294,230100100052,Outdoors,Outdoors,Anoraks & Parkas,Men's Men's Jacket,772,AllSeasons Outdoor Clothing,5040,Giuseppe Seghedoni,IT,M,15-30 years,19,Orion Club Gold members,Gold low activity,1,19JUL2019,19JUL2019,1,185.10,107.40,0
1230551914,240100200004,Sports,Assorted Sports Articles,Darts,Aim4it 80% Tungsten 22 Gram,4514,Royal Darts Ltd,5046,Esmeralda Far,ES,F,46-60 years,58,Orion Club members,Club high activity,1,11APR2015,11APR2015,1,35.20,20.40,0
1236723020,240500100041,Sports,Running - Jogging,Jogging,Triffy Jacket,13314,Triffy B.V.,5056,Stefan Harbas,DE,M,61-75 years,63,Orion Club Gold members,Gold medium activity,1,15AUG2017,26AUG2017,2,253.20,151.80,11
1230938162,220200200068,Clothes & Shoes,Shoes,Shoes,Twain Men's Exentric Ii X-Hiking Shoes,13198,Twain Inc,5079,Michele Chaillou,FR,F,31-45 years,43,Orion Club members,Club low activity,1,21JUN2015,21JUN2015,3,302.70,171.00,0
1230261529,210201000167,Children,Children Sports,Tracker Kid's Clothes,Children's Shoes Stratosphere,2963,3Top Sports,5102,Cherifa Jullie,FR,F,15-30 years,21,Orion Club Gold members,Gold medium activity,1,17FEB2015,17FEB2015,1,33.80,18.40,0
1244266432,240400100006,Sports,Racket Sports,Badminton,Aeromotion 5 12 shuttlecock,1280,British Sports Ltd,5145,Chas Upwood,GB,M,15-30 years,23,Orion Club members,Club medium activity,1,23DEC2019,23DEC2019,4,51.60,33.40,0
1230420787,230100100012,Outdoors,Outdoors,Anoraks & Parkas,Jacket Talkeetna,15218,Miller Trading Inc,5167,Tanya Wojcik,US,F,15-30 years,28,Orion Club Gold members,Gold low activity,1,18MAR2015,18MAR2015,2,358.60,194.60,0
1244025364,240100200002,Sports,Assorted Sports Articles,Darts,Aim4it 18 Gram Softtip Pil,4514,Royal Darts Ltd,5181,Porter Hathorne,US,M,15-30 years,28,Orion Club Gold members,Gold high activity,1,26NOV2019,02DEC2019,1,15.40,9.30,6
1230652589,220200100092,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Terra Sebec Shoes,1303,Eclipse Inc,5249,Ursula Dörfel,DE,F,46-60 years,53,Orion Club Gold members,Gold medium activity,1,30APR2015,30APR2015,3,249.00,124.20,0
1230680241,220100900010,Clothes & Shoes,Clothes,Osprey,"Osprey Cell O-Five Low, Leather",3664,Triple Sportswear Inc,5255,Geert Wehrstedt,DE,M,15-30 years,23,Orion Club Gold members,Gold high activity,1,05MAY2015,05MAY2015,1,92.10,55.20,0
1239543445,220101400389,Clothes & Shoes,Clothes,Tracker Clothes,N.d.gear Cargo Pants Box Log.,14682,Greenline Sports Ltd,5256,Samantha Twine-Love,US,F,61-75 years,73,Orion Club members,Club high activity,1,27JUN2018,27JUN2018,2,143.80,78.30,0
1240799760,220101400054,Clothes & Shoes,Clothes,Tracker Clothes,Windbreaker,2963,3Top Sports,5275,F.R. Timmermans,NL,M,61-75 years,68,Orion Club Gold members,Gold medium activity,1,01DEC2018,01DEC2018,2,137.60,75.00,0
1243460269,230100700002,Outdoors,Outdoors,Tents,Comfort Shelter,16422,Outback Outfitters Ltd,5301,Mina Flowerdew,GB,F,15-30 years,28,Orion Club members,Club low activity,1,25SEP2019,25SEP2019,1,220.00,85.00,0
1236360178,230100700002,Outdoors,Outdoors,Tents,Comfort Shelter,16422,Outback Outfitters Ltd,5304,Almira Krauß,DE,F,61-75 years,68,Orion Club members,Club low activity,1,10JUL2017,10JUL2017,4,880.00,340.00,0
1234366198,230100300001,Outdoors,Outdoors,Gloves & Mittens,Adult Mitten,772,AllSeasons Outdoor Clothing,5314,Mireno Seggioli,IT,M,31-45 years,43,Orion Club Gold members,Gold high activity,1,21DEC2016,21DEC2016,2,25.40,13.90,0
1230579737,220100500016,Clothes & Shoes,Clothes,Leisure,Van Damme Men's Tennis Tracking Suit,2995,Van Dammeren International,5321,Bertram Gaudaur,US,M,15-30 years,19,Orion Club members,Club low activity,1,16APR2015,16APR2015,1,196.00,109.55,0
1233167269,240500100039,Sports,Running - Jogging,Jogging,Sweatshirt Women's Sweatshirt with O-Neck,3298,A Team Sports,5346,Donatus Röllig,DE,M,15-30 years,28,Orion Club members,Club high activity,1,24JUN2016,24JUN2016,2,69.00,38.20,0
1239055497,230100600033,Outdoors,Outdoors,Sleepingbags,"Outback Sleeping Bag, Medium,Right/Blue/Black",755,Top Sports,5351,Claudio Enrico,IT,M,46-60 years,58,Orion Club members,Club high activity,1,27APR2018,27APR2018,1,85.10,44.45,0
1243731492,240200100052,Sports,Golf,Golf,Bretagne Stabilities Tg Men's Golf Shoes,2995,Van Dammeren International,5370,Vincenzo Gambrioli,IT,M,15-30 years,28,Orion Club members,Club high activity,1,25OCT2019,25OCT2019,1,100.60,48.70,0
1239108021,220101000002,Clothes & Shoes,Clothes,Shorts,Carribian Women's Jersey Shorts,3298,A Team Sports,5388,Klaus Sebald,DE,M,61-75 years,63,Orion Club Gold members,Gold low activity,1,04MAY2018,10MAY2018,3,53.10,29.10,6
1233421021,240200100183,Sports,Golf,Golf,Proplay Men's Tour Force Ti 5w,2995,Van Dammeren International,5394,Michel Boulanger,FR,M,61-75 years,63,Orion Club members,Club medium activity,1,01AUG2016,01AUG2016,3,287.10,143.25,0
1233220290,230100100012,Outdoors,Outdoors,Anoraks & Parkas,Jacket Talkeetna,15218,Miller Trading Inc,5400,Rolf Dieter Rathmann,DE,M,15-30 years,21,Orion Club members,Club low activity,1,02JUL2016,02JUL2016,1,182.80,99.20,0
1239005307,240600100052,Sports,Swim Sports,Bathing Suits,Cougar Binini Pants,13710,SD Sporting Goods Inc,5414,María Jesús Herrero Alcalde,ES,F,31-45 years,43,Orion Club Gold members,Gold high activity,1,21APR2018,21APR2018,2,85.80,46.70,0
1243222237,220200100210,Clothes & Shoes,Shoes,Eclipse Shoes,Woman's Air Skylon Triax,1303,Eclipse Inc,5419,Simon A'Herne,GB,M,15-30 years,28,Orion Club Gold members,Gold low activity,1,30AUG2019,30AUG2019,3,281.70,140.55,0
1233431770,210201000178,Children,Children Sports,Tracker Kid's Clothes,Infant Children's Shoes,2963,3Top Sports,5426,Victor de Jongh,BE,M,15-30 years,28,Orion Club Gold members,Gold medium activity,1,03AUG2016,03AUG2016,3,143.70,78.15,0
1239151191,210201000118,Children,Children Sports,Tracker Kid's Clothes,Sweatshirt Sweat with Hood L,14682,Greenline Sports Ltd,5477,Rita Corrado,IT,F,15-30 years,23,Orion Club Gold members,Gold medium activity,1,09MAY2018,09MAY2018,1,67.60,36.55,0
1234033246,240500100006,Sports,Running - Jogging,Jogging,Pants Palazzo,2963,3Top Sports,5508,Demah Pucek,US,M,31-45 years,43,Orion Club Gold members,Gold medium activity,1,01NOV2016,01NOV2016,1,46.10,25.05,0
1232500393,220200200032,Clothes & Shoes,Shoes,Shoes,Soft 140 Men's Running Shoes,1747,Pro Sportswear Inc,5543,Bobbie Yardley,GB,M,61-75 years,63,Orion Club members,Club high activity,1,16MAR2016,16MAR2016,2,194.60,106.10,0
1241140917,210200400046,Children,Children Sports,"Eclipse, Kid's Shoes",Toddler Edge Mickey,1303,Eclipse Inc,5562,Patrick Gauje,FR,M,46-60 years,58,Orion Club Gold members,Gold high activity,1,12JAN2019,12JAN2019,1,36.20,18.00,0
1231123748,220100900039,Clothes & Shoes,Clothes,Osprey,"Osprey Tracking, Cotton O-Neck",3664,Triple Sportswear Inc,5612,Cristina Vélez Serrano,ES,F,61-75 years,63,Orion Club Gold members,Gold high activity,1,25JUL2015,25JUL2015,2,137.20,87.70,0
1230560183,240500200123,Sports,Running - Jogging,Running Clothes,Stout Short Running Tights,5922,Force Sports,5615,Ansgar Müller,DE,M,31-45 years,38,Orion Club members,Club high activity,1,13APR2015,13APR2015,1,20.00,10.50,0
1238501829,240100400006,Sports,Assorted Sports Articles,Skates,Cool Fit Women's Roller Skates,13198,Twain Inc,5618,Sharmaine Acton,GB,F,15-30 years,23,Orion Club Gold members,Gold high activity,1,17FEB2018,17FEB2018,1,229.10,115.85,0
1233304735,240600100080,Sports,Swim Sports,Bathing Suits,Sharky Swimming Trunks,16292,Dolphin Sportswear Inc,5698,Sigrid Baasch,DE,F,31-45 years,43,Orion Club members,Club low activity,1,15JUL2016,15JUL2016,3,87.30,60.90,0
1233181079,240700400036,Sports,Team Sports,Soccer,Soccer Socks Senior,5810,Teamsports Inc,5708,Stephanie Tolle,DE,F,46-60 years,53,Orion Club members,Club medium activity,1,26JUN2016,26JUN2016,2,12.40,6.90,0
1237191585,240500200028,Sports,Running - Jogging,Running Clothes,Alfredo Long-sleeved Women's P.D.T-Shirt,5922,Force Sports,5734,Marilyn Quatannens,BE,F,61-75 years,73,Orion Club Gold members,Gold high activity,1,30SEP2017,30SEP2017,1,44.20,25.70,0
1230656079,230100700002,Outdoors,Outdoors,Tents,Comfort Shelter,16422,Outback Outfitters Ltd,5736,Floriya Calantoni,US,F,15-30 years,28,Orion Club members,Club high activity,1,30APR2015,30APR2015,1,220.00,85.00,0
1231027825,220200200052,Clothes & Shoes,Shoes,Shoes,Soft Kayano Men's Running Shoes VI,1747,Pro Sportswear Inc,5761,Emmauel Tollefson,US,M,31-45 years,43,Orion Club members,Club medium activity,1,07JUL2015,07JUL2015,2,398.40,217.20,0
1242453730,240600100017,Sports,Swim Sports,Bathing Suits,Swim Suit Laurel,4742,Luna sastreria S.A.,5797,Ignacio Piñeiro González,ES,M,46-60 years,53,Orion Club Gold members,Gold high activity,1,06JUN2019,06JUN2019,2,106.00,59.50,0
1236194644,220100500026,Clothes & Shoes,Clothes,Leisure,Van Damme Women's Polo Pique L,2995,Van Dammeren International,5803,Ericka Defreitas,US,F,61-75 years,63,Orion Club members,Club medium activity,1,23JUN2017,23JUN2017,3,189.00,102.90,0
1230867525,240100100569,Sports,Assorted Sports Articles,Assorted Sports articles,Eliza Pirate Pants,4742,Luna sastreria S.A.,5831,Liz Wheddon,GB,F,31-45 years,33,Orion Club Gold members,Gold medium activity,1,08JUN2015,08JUN2015,3,134.10,76.35,0
1237737768,240100400067,Sports,Assorted Sports Articles,Skates,Pro-roll Nitro Roller Skates,1684,Magnifico Sports,5831,Liz Wheddon,GB,F,31-45 years,33,Orion Club Gold members,Gold medium activity,1,23NOV2017,23NOV2017,1,131.80,69.10,0
1240240600,220200200039,Clothes & Shoes,Shoes,Shoes,Soft Cumulus Men's Running Shoes,1747,Pro Sportswear Inc,5833,Wilson Mercadante,IT,M,61-75 years,63,Orion Club members,Club high activity,1,23SEP2018,23SEP2018,1,95.50,51.95,0
1242789861,220200100135,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Mercurial Fg-Football Boots,1303,Eclipse Inc,5852,Anne Beeden,GB,F,15-30 years,19,Orion Club members,Club medium activity,1,13JUL2019,13JUL2019,2,278.80,128.10,0
1238862647,220200200042,Clothes & Shoes,Shoes,Shoes,Soft Ds Trainer Women's Running Shoes,1747,Pro Sportswear Inc,5853,Robert Sorie,US,M,61-75 years,63,Orion Club Gold members,Gold low activity,1,03APR2018,03APR2018,1,127.30,69.30,0
1233069344,240500100033,Sports,Running - Jogging,Jogging,Sweatshirt Sweatshirt w/O-Neck,3298,A Team Sports,5934,Thierry Morfin,FR,M,15-30 years,21,Orion Club Gold members,Gold high activity,1,09JUN2016,09JUN2016,2,133.40,74.40,0
1237187763,220100400008,Clothes & Shoes,Clothes,LSF,Big Guy Men's Cortez Sl,1303,Eclipse Inc,5951,Marlene Rieske,US,F,31-45 years,43,Orion Club members,Club medium activity,1,29SEP2017,29SEP2017,1,68.00,33.90,0
1234347172,220101400186,Clothes & Shoes,Clothes,Tracker Clothes,K2 S/S V-Top,2963,3Top Sports,5968,Christina Burge,GB,F,31-45 years,43,Orion Club Gold members,Gold low activity,1,18DEC2016,18DEC2016,2,71.40,38.90,0
1240476062,220200200071,Clothes & Shoes,Shoes,Shoes,Twain Men's Exit Low 2000 Street Shoes,13198,Twain Inc,5970,Brandlyn Brodus,US,F,31-45 years,33,Orion Club Gold members,Gold low activity,1,22OCT2018,26OCT2018,1,108.20,61.20,4
1235334926,240100400002,Sports,Assorted Sports Articles,Skates,Brake Pad 1-pack,1684,Magnifico Sports,5975,Shahin Haynes,US,M,31-45 years,33,Orion Club members,Club low activity,1,30MAR2017,30MAR2017,1,6.10,3.25,0
1230483152,230100500096,Outdoors,Outdoors,Outdoor Gear,Rain Jacket,772,AllSeasons Outdoor Clothing,5998,Dominica Eddey,AU,F,61-75 years,73,Orion Club members,Club low activity,1,30MAR2015,03APR2015,1,35.50,18.25,4
1236206021,240700200018,Sports,Team Sports,Baseball,Helmet L,15218,Miller Trading Inc,6067,Patricia Severance,US,F,31-45 years,43,Orion Club members,Club high activity,1,24JUN2017,24JUN2017,2,37.40,17.00,0
1231449742,240400200012,Sports,Racket Sports,Racket Sports,Sledgehammer 120 Ph Black,17832,GrandSlam Sporting Goods Ltd,6113,Brigitte Leleu,FR,F,15-30 years,28,Orion Club Gold members,Gold low activity,1,22SEP2015,22SEP2015,2,321.80,182.60,0
1236815407,240600100141,Sports,Swim Sports,Bathing Suits,Sunfit Swimming Trunks,6153,Nautlius SportsWear Inc,6120,Juan Fernández Hermosilla,ES,M,31-45 years,38,Orion Club members,Club low activity,1,24AUG2017,24AUG2017,2,83.00,49.70,0
1233741657,240500100026,Sports,Running - Jogging,Jogging,"Men's Sweat Pants without Rib, Small Logo",3298,A Team Sports,6121,Cathi Hollins,GB,F,15-30 years,19,Orion Club Gold members,Gold high activity,1,18SEP2016,18SEP2016,2,110.40,61.40,0
1238994981,220101400329,Clothes & Shoes,Clothes,Tracker Clothes,Stars Swimming Trunks,2963,3Top Sports,6124,Tatiana Stenzel,DE,F,31-45 years,43,Orion Club members,Club low activity,1,20APR2018,20APR2018,2,43.60,24.10,0
1238981240,240100100176,Sports,Assorted Sports Articles,Assorted Sports articles,Bag Denim Bag for 3 Balls,4514,Royal Darts Ltd,6142,Derek Dawber,GB,M,46-60 years,58,Orion Club Gold members,Gold medium activity,1,18APR2018,18APR2018,1,13.80,7.55,0
1241990526,220100100563,Clothes & Shoes,Clothes,Eclipse Clothing,Woman's Mandarin Shorts,1303,Eclipse Inc,6142,Derek Dawber,GB,M,46-60 years,58,Orion Club Gold members,Gold medium activity,1,16APR2019,21APR2019,2,77.20,38.40,5
1233412979,240500200091,Sports,Running - Jogging,Running Clothes,Maxrun Running Stockings,5922,Force Sports,6150,Horst Von Gember,DE,M,46-60 years,48,Orion Club members,Club high activity,1,31JUL2016,31JUL2016,3,31.80,16.65,0
1233739854,210201000054,Children,Children Sports,Tracker Kid's Clothes,Kids Children's Badge Jogger,2963,3Top Sports,6163,Rafael Pariente Benítez,ES,M,61-75 years,63,Orion Club Gold members,Gold medium activity,1,18SEP2016,18SEP2016,2,83.20,45.40,0
1233768811,230100100044,Outdoors,Outdoors,Anoraks & Parkas,"Dp Yo Vest Outdoor,Nylon",4646,Mayday Inc,6171,Thoai Navajas,US,F,15-30 years,28,Orion Club Gold members,Gold high activity,1,22SEP2016,22SEP2016,2,203.20,121.80,0
1232325275,230100100056,Outdoors,Outdoors,Anoraks & Parkas,Px Tempest Jacket,15218,Miller Trading Inc,6213,Rohit Helmey,US,M,31-45 years,38,Orion Club members,Club high activity,1,17FEB2016,17FEB2016,2,696.40,392.20,0
1233722253,220100400024,Clothes & Shoes,Clothes,LSF,Ultra W803 At Women's Street Shoes,5503,Ultra Sporting Goods Inc,6216,Jessie Armond,US,F,46-60 years,48,Orion Club Gold members,Gold high activity,1,15SEP2016,15SEP2016,2,184.00,95.40,0
1235918714,230100600015,Outdoors,Outdoors,Sleepingbags,"Expedition Zero,Medium,Left,Charcoal",755,Top Sports,6248,Heike Bagus,DE,F,46-60 years,58,Orion Club members,Club high activity,1,27MAY2017,27MAY2017,2,156.40,78.00,0
1238438211,240100200012,Sports,Assorted Sports Articles,Darts,Bulls Eye Stuart/Tungsten 24 Gram,4514,Royal Darts Ltd,6277,Helga Carson,GB,F,46-60 years,58,Orion Club members,Club low activity,1,09FEB2018,09FEB2018,1,34.00,19.85,0
1240919817,240500200005,Sports,Running - Jogging,Running Clothes,Reflection Band,5922,Force Sports,6326,Andrea de Meester,BE,F,46-60 years,53,Orion Club Gold members,Gold high activity,1,17DEC2018,17DEC2018,2,11.80,6.30,0
1233974376,220100200003,Clothes & Shoes,Clothes,Green Tomato,Green Lime Anorak,18139,Green Lime Sports Inc,6370,Theodore Ndupu,US,M,15-30 years,19,Orion Club Gold members,Gold high activity,1,23OCT2016,23OCT2016,1,80.80,48.50,0
1238501851,210201100001,Children,Children Sports,"Ypsilon, Kids",Albany Pants,14624,Ypsilon S.A.,6382,Lance Bairstow,GB,M,61-75 years,68,Orion Club members,Club high activity,1,17FEB2018,17FEB2018,1,33.20,18.75,0
1237176560,210201100004,Children,Children Sports,"Ypsilon, Kids",Ypsilon Children's Sweat w/Big Logo,14624,Ypsilon S.A.,6385,Joane Mullenski,US,F,46-60 years,58,Orion Club Gold members,Gold high activity,1,28SEP2017,28SEP2017,1,47.90,27.00,0
1237066229,240100200002,Sports,Assorted Sports Articles,Darts,Aim4it 18 Gram Softtip Pil,4514,Royal Darts Ltd,6432,Cordell Busfield,AU,M,15-30 years,23,Orion Club Gold members,Gold low activity,1,18SEP2017,24SEP2017,1,15.40,9.30,6
1234751707,230100100061,Outdoors,Outdoors,Anoraks & Parkas,Topper Jacket,772,AllSeasons Outdoor Clothing,6466,Eric Cros,FR,M,46-60 years,58,Orion Club members,Club low activity,1,02FEB2017,02FEB2017,2,350.40,203.10,0
1239466504,230100100016,Outdoors,Outdoors,Anoraks & Parkas,Men's Jacket Pingo,4742,Luna sastreria S.A.,6468,Eugen Hagenkort,DE,M,61-75 years,73,Orion Club Gold members,Gold medium activity,1,18JUN2018,18JUN2018,2,347.20,199.50,0
1231365598,240100100081,Sports,Assorted Sports Articles,Assorted Sports articles,Me Gloss Black,16814,CrystalClear Optics Inc,6510,Ernst Kinchen,DE,M,15-30 years,28,Orion Club Gold members,Gold high activity,1,07SEP2015,07SEP2015,2,27.00,15.90,0
1233902700,230100400025,Outdoors,Outdoors,Knitted Accessories,Mayday Serious Headband,4646,Mayday Inc,6520,Else Auth,DE,F,46-60 years,58,Orion Club members,Club medium activity,1,13OCT2016,13OCT2016,1,17.00,10.40,0
1230506918,240100100191,Sports,Assorted Sports Articles,Assorted Sports articles,Beaver Glass Black,16814,CrystalClear Optics Inc,6533,Josué Rivero Ximenes,ES,M,15-30 years,28,Orion Club Gold members,Gold high activity,1,03APR2015,03APR2015,1,13.20,7.75,0
1237070571,240300100001,Sports,Indoor Sports,Fitness,Abdomen Shaper,16542,TrimSport B.V.,6554,Jane Steel,GB,F,61-75 years,63,Orion Club members,Club high activity,1,18SEP2017,20SEP2017,3,213.60,106.95,2
1230952565,240100100382,Sports,Assorted Sports Articles,Assorted Sports articles,"Ounce Orange, tinned",14624,Ypsilon S.A.,6557,Michaela Nakanishi,DE,F,46-60 years,58,Orion Club Gold members,Gold low activity,1,24JUN2015,24JUN2015,2,17.80,9.50,0
1232354203,240600100067,Sports,Swim Sports,Bathing Suits,Lucille 2-Piece Women's Bikini,16292,Dolphin Sportswear Inc,6585,Rafael Prada,ES,M,31-45 years,38,Orion Club members,Club high activity,1,22FEB2016,22FEB2016,1,48.20,28.25,0
1234874341,240200100210,Sports,Golf,Golf,Proplay Women's Molitor 3+8 Golf set,2995,Van Dammeren International,6609,Amber Acott,GB,F,15-30 years,28,Orion Club Gold members,Gold medium activity,1,14FEB2017,14FEB2017,1,523.20,275.95,0
1241195298,240100100511,Sports,Assorted Sports Articles,Assorted Sports articles,Topnotch Goalkeeper Gloves,5810,Teamsports Inc,6667,Rohit Willmore,GB,M,61-75 years,63,Orion Club members,Club high activity,1,18JAN2019,18JAN2019,1,14.70,8.25,0
1230686355,240200100229,Sports,Golf,Golf,Rubby Women's Golf Shoes w/Goretex,4168,Rubby Zapatos S.A.,6723,Alejandro del Campo,ES,M,31-45 years,43,Orion Club Gold members,Gold medium activity,1,06MAY2015,06MAY2015,2,321.60,164.60,0
1233554083,240100100335,Sports,Assorted Sports Articles,Assorted Sports articles,Knee Dressing  Knee Pad w/opening for Knee Ca,5810,Teamsports Inc,6732,Klaus Bergener,DE,M,15-30 years,23,Orion Club Gold members,Gold high activity,1,21AUG2016,21AUG2016,3,109.80,63.00,0
1231787452,210200600122,Children,Children Sports,"N.D. Gear, Kids",Stingray Children's Jacket,4742,Luna sastreria S.A.,6743,Clifton Webb,US,M,61-75 years,63,Orion Club members,Club high activity,1,21NOV2015,21NOV2015,1,70.00,39.55,0
1237674351,220100700022,Clothes & Shoes,Clothes,Orion,Alexis Women's Classic Shoes,16733,Fuller Trading Co.,6748,Sibylle Lagenstein,DE,F,31-45 years,38,Orion Club members,Club low activity,1,17NOV2017,17NOV2017,1,55.80,32.15,0
1233425560,240100200012,Sports,Assorted Sports Articles,Darts,Bulls Eye Stuart/Tungsten 24 Gram,4514,Royal Darts Ltd,6776,Shirley Honermeier,DE,F,31-45 years,43,Orion Club members,Club medium activity,1,02AUG2016,02AUG2016,1,33.10,19.35,0
1238343805,240100100422,Sports,Assorted Sports Articles,Assorted Sports articles,Regular Wrist Large,3815,Roll-Over Inc,6828,Frederick Dooling,US,M,61-75 years,63,Orion Club members,Club low activity,1,28JAN2018,28JAN2018,1,22.60,14.75,0
1234063738,240400200066,Sports,Racket Sports,Racket Sports,"Memhis 350,Yellow Medium, 6-pack tube",1280,British Sports Ltd,6875,Jürgen Maisel,DE,M,61-75 years,63,Orion Club members,Club high activity,1,06NOV2016,06NOV2016,2,27.60,15.00,0
1230529579,240200100183,Sports,Golf,Golf,Proplay Men's Tour Force Ti 5w,2995,Van Dammeren International,6880,Andrew Mcconnellogue,GB,M,31-45 years,38,Orion Club members,Club high activity,1,07APR2015,07APR2015,1,95.70,47.75,0
1240909211,220200300071,Clothes & Shoes,Shoes,Tracker Shoes,Hgf  Low Women's Indoor Shoes,2963,3Top Sports,6906,Lea-Anne Sucharitkul,GB,F,31-45 years,33,Orion Club Gold members,Gold low activity,1,15DEC2018,15DEC2018,2,207.60,113.10,0
1233434379,220200200011,Clothes & Shoes,Shoes,Shoes,Cruise Platypus Men's Street Shoes,109,Petterson AB,6909,Elanor Dodd,GB,F,46-60 years,53,Orion Club Gold members,Gold high activity,1,03AUG2016,03AUG2016,2,172.40,93.90,0
1243419907,240600100196,Sports,Swim Sports,Bathing Suits,Swim Suit with Zipper,4742,Luna sastreria S.A.,6924,Ramin Salkeld,AU,M,31-45 years,38,Orion Club Gold members,Gold low activity,1,21SEP2019,21SEP2019,1,57.80,32.30,0
1238328049,220100900004,Clothes & Shoes,Clothes,Osprey,Osprey Bermuda Canvas Shoes,3664,Triple Sportswear Inc,6956,Heather Johnstone,US,F,31-45 years,38,Orion Club Gold members,Gold medium activity,1,26JAN2018,26JAN2018,1,18.20,9.60,0
